Country,Location,Title,Company,Url,English,EducationLevel,YearsExperience,CompanyScore,SalaryUSD,CountryScore
Suriname,Suriname,Senior Blockchain Engineer,X9 Studios,https://sr.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323290933?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=gKhr%2FYUAM25q%2BZ2W4%2FFdog%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,3.043145899,658,10.2
Suriname,"Centrum, Paramaribo, Suriname",.NET Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/net-developer-at-kingfisher-recruitment-3311650136?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=ILnBuTLvqJCLWqPcIBJs2Q%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,3.138534666,713,10.2
Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer (Java & Angular),Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-java-angular-at-kingfisher-recruitment-3303979660?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=OSESj9NKKCr2nx52bon7Xg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,7.112541142,512,10.2
Suriname,Suriname,Release Engineer,Looi Consulting LLC,https://sr.linkedin.com/jobs/view/release-engineer-at-looi-consulting-llc-3311857940?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=80IkszLQ4vj8kwTF5lV%2FWw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,2.725940633,658,10.2
Suriname,Suriname,Freelance Unreal Engine Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-unreal-engine-developer-at-toptal-3313330450?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=sKbZG7%2BAUsadvql3KdN66g%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,5.542593635,841,10.2
Suriname,"Nationaal Projekt, Nickerie, Suriname",Service Engineer Printing Technology,Jobfixing,https://sr.linkedin.com/jobs/view/service-engineer-printing-technology-at-jobfixing-3311534612?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=7EZHKx5sNvFDitM1ijrvXw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,5,3.84740507,640,10.2
Suriname,Suriname,Freelance Elixir Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-elixir-developer-at-toptal-3313328726?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=hU4JUwxgU23ObQbE3jxbfw%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,9,2.744643766,860,10.2
Suriname,Suriname,Senior Web Engineer,Scopic Software,https://sr.linkedin.com/jobs/view/senior-web-engineer-at-scopic-software-3311862279?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=m8NdG8kRR6IxpWj%2FdK1jng%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,7,7.201701802,750,10.2
Suriname,"Centrum, Paramaribo, Suriname",Junior Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/junior-full-stack-developer-at-kingfisher-recruitment-3313474020?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=fd%2BaISkFSxv59GKhRwPeEA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,8,6.184923704,987,10.2
Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-at-kingfisher-recruitment-3312489213?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=h2rMbsvYBf%2BMfwkMKhuOWQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,4.521355513,658,10.2
Suriname,Suriname,Senior Blockchain Engineer,X9 Studios,https://sr.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323290933?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=dl%2B6EG1hB9Wr1NVMFQMkrQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,4.151246102,786,10.2
Suriname,"Centrum, Paramaribo, Suriname",Database Reliability Engineer (Remote),Percona,https://sr.linkedin.com/jobs/view/database-reliability-engineer-remote-at-percona-3318517203?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=x5PaSl0grTjOEJDbdQRncg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,5,3.258277466,457,10.2
Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer (Java & Angular),Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-java-angular-at-kingfisher-recruitment-3303979660?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=u4c%2FOFiyRQVVqvfU%2BHQDIg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,3.339187295,695,10.2
Suriname,Suriname,Release Engineer,Looi Consulting LLC,https://sr.linkedin.com/jobs/view/release-engineer-at-looi-consulting-llc-3311857940?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=S%2BwweKPF%2B1FGehIZrCXcyw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,5.816886078,512,10.2
Suriname,"Centrum, Paramaribo, Suriname",Frontend Developer (Angular),Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/frontend-developer-angular-at-kingfisher-recruitment-3303981429?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=ftQJOLn5bcb%2FgTyIfxtpbQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,9,5.409615656,859,10.2
Suriname,Suriname,Freelance Unreal Engine Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-unreal-engine-developer-at-toptal-3313330450?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=KFY11MrIO7hnxiux1x%2BpSA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,6.275701956,786,10.2
Suriname,"Nationaal Projekt, Nickerie, Suriname",Service Engineer Printing Technology,Jobfixing,https://sr.linkedin.com/jobs/view/service-engineer-printing-technology-at-jobfixing-3311534612?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=V8uK82Bnr4QcDjxI1UCczw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,1,1,5,7.348611944,549,10.2
Suriname,Suriname,Freelance Elixir Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-elixir-developer-at-toptal-3313328726?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=MGN8NNpOoHl8rhL8pmQtug%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,6.4896909,695,10.2
Suriname,Suriname,Senior Web Engineer,Scopic Software,https://sr.linkedin.com/jobs/view/senior-web-engineer-at-scopic-software-3311862279?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=ayl7mvMq5A4ILTc3yjWjTg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,1.732225066,933,10.2
Suriname,"Centrum, Paramaribo, Suriname",Junior Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/junior-full-stack-developer-at-kingfisher-recruitment-3313474020?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=daTXbBsVjC1uBQd0K3fiqA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,9,6.338307927,951,10.2
Suriname,"Centrum, Paramaribo, Suriname",Back-end Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/back-end-developer-at-kingfisher-recruitment-3311646790?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=4Ymj9kIuVAf7HckXDZqTVg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,9,1.470181213,860,10.2
Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-at-kingfisher-recruitment-3312489213?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=yqeBSxQt89HydAkLxFfcJA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,5,8.347312325,732,10.2
Suriname,Suriname,Senior Blockchain Engineer,X9 Studios,https://sr.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323290933?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=8pXZqj7lpNERvDpdzOe0rA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,6.987679585,841,10.2
Suriname,"Centrum, Paramaribo, Suriname",Database Reliability Engineer (Remote),Percona,https://sr.linkedin.com/jobs/view/database-reliability-engineer-remote-at-percona-3318517203?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=g4vBY5HlzrmYqAvO7jUI2w%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,8,6.00412975,987,10.2
Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer (Java & Angular),Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-java-angular-at-kingfisher-recruitment-3303979660?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=aqyKtquZyqf349jbZ4oSFA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,9,4.66723626,768,10.2
Suriname,Suriname,Release Engineer,Looi Consulting LLC,https://sr.linkedin.com/jobs/view/release-engineer-at-looi-consulting-llc-3311857940?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=YvdxPIAZV0xbr2BmNuoorw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,10,2.200179786,1189,10.2
Suriname,"Centrum, Paramaribo, Suriname",Frontend Developer (Angular),Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/frontend-developer-angular-at-kingfisher-recruitment-3303981429?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=y5kDQuQ2IAFGLc6MU%2B6N0g%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,4,3.075005296,585,10.2
Suriname,Suriname,Freelance Unreal Engine Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-unreal-engine-developer-at-toptal-3313330450?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=t7%2BxO8cC1D2vBUayKrRj%2Bg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,5,5.853987435,549,10.2
Suriname,"Nationaal Projekt, Nickerie, Suriname",Service Engineer Printing Technology,Jobfixing,https://sr.linkedin.com/jobs/view/service-engineer-printing-technology-at-jobfixing-3311534612?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=dgw3AQcrmh4zrjP5LFRniQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,9,3.187502143,768,10.2
Suriname,Suriname,Freelance Elixir Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-elixir-developer-at-toptal-3313328726?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=DAKM2JiS%2FvWJY%2FBjpGGUog%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,3.75008705,604,10.2
Suriname,Suriname,Senior Web Engineer,Scopic Software,https://sr.linkedin.com/jobs/view/senior-web-engineer-at-scopic-software-3311862279?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=l46OzZEKk8XKI3DQQHdQIQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,5,4.777422348,732,10.2
Suriname,"Centrum, Paramaribo, Suriname",Junior Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/junior-full-stack-developer-at-kingfisher-recruitment-3313474020?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=uZdO2N58AVggqWZMikcFTQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,7.091152719,933,10.2
Suriname,"Centrum, Paramaribo, Suriname",Back-end Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/back-end-developer-at-kingfisher-recruitment-3311646790?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=ALXcHtznaV3DfiIoMb6bqg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,9,7.171972836,1042,10.2
Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-at-kingfisher-recruitment-3312489213?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=N8OFKEgrtH4tMZAqUo%2FnNw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,2.349519192,786,10.2
Suriname,Suriname,Senior Blockchain Engineer,X9 Studios,https://sr.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323290933?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=ZUZQlZxWxUm2JF5Cc9uubw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,10,6.011961343,914,10.2
Suriname,"Centrum, Paramaribo, Suriname",.NET Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/net-developer-at-kingfisher-recruitment-3311650136?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=W5bnfLtIrAT64y6FjqjLWw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,5.810098703,786,10.2
Suriname,"Centrum, Paramaribo, Suriname",Database Reliability Engineer (Remote),Percona,https://sr.linkedin.com/jobs/view/database-reliability-engineer-remote-at-percona-3318517203?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=432g0AJQc3TqZrfRjTNmZA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,5.669097646,512,10.2
Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer (Java & Angular),Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-java-angular-at-kingfisher-recruitment-3303979660?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=0x1H50K6OfppTIOL3yEuBg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,1,1,4,8.814389178,494,10.2
Suriname,Suriname,Release Engineer,Looi Consulting LLC,https://sr.linkedin.com/jobs/view/release-engineer-at-looi-consulting-llc-3311857940?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=xaQ1EnPTaneVqALdPT4Ogw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,6.599568013,604,10.2
Suriname,"Centrum, Paramaribo, Suriname",Frontend Developer (Angular),Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/frontend-developer-angular-at-kingfisher-recruitment-3303981429?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=G8m02rWSPhtamL%2FxcJKLCg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,4.090595278,933,10.2
Suriname,Suriname,Freelance Unreal Engine Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-unreal-engine-developer-at-toptal-3313330450?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=kDHbqdJubgwJrvYyZKTurQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,9,2.892333331,1042,10.2
Suriname,"Nationaal Projekt, Nickerie, Suriname",Service Engineer Printing Technology,Jobfixing,https://sr.linkedin.com/jobs/view/service-engineer-printing-technology-at-jobfixing-3311534612?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=Gg%2FA20G6ZrrtpCkWxfYU0A%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,9,3.800724594,1042,10.2
Suriname,Suriname,Freelance Elixir Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-elixir-developer-at-toptal-3313328726?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=or1ybI6Yy%2B7zScrEeB7Jew%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,6.411935056,604,10.2
Suriname,Suriname,Senior Web Engineer,Scopic Software,https://sr.linkedin.com/jobs/view/senior-web-engineer-at-scopic-software-3311862279?refId=hFUq4tc5j3HtB%2BpvAwNs1A%3D%3D&trackingId=3bF%2BijlCr7a9Uk8nawq74Q%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,2.274465648,805,10.2
Guyana,"No. 3, Mahaica-Berbice, Guyana",Data Engineer,Univision,https://gy.linkedin.com/jobs/view/data-engineer-at-univision-3323480051?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=CIadkymk6qbsKOUKvdaguw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,10,5.508543234,1234,12.512
Guyana,"Lima, Pomeroon-Supenaam, Guyana",Remote Full Stack Web Developer,MonetizeMore,https://gy.linkedin.com/jobs/view/remote-full-stack-web-developer-at-monetizemore-3092685923?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=P1ZPxAFRxUrwhn151PG2ZA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,8,6.495305717,1099,12.512
Guyana,Guyana,Senior Blockchain Engineer,X9 Studios,https://gy.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323294363?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=r0MBdUbq54Bf883US%2BuheA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,0.68527819,1032,12.512
Guyana,"Georgetown, Demerara-Mahaica, Guyana","Software Development Specialist, Trilogy (Remote) - $100,000/year USD",Crossover for Work,https://gy.linkedin.com/jobs/view/software-development-specialist-trilogy-remote-%24100-000-year-usd-at-crossover-for-work-3318547553?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=f3vL2XcCAmnqky46Rj1zgA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,8,4.972169862,1099,12.512
Guyana,"Georgetown, Demerara-Mahaica, Guyana",Operations Intelligence Performance Optimization Center Engineer,SBM Offshore,https://gy.linkedin.com/jobs/view/operations-intelligence-performance-optimization-center-engineer-at-sbm-offshore-3303249418?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=7AHYL53OeiIQldK8xtf%2Fbg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,1.594693462,740,12.512
Guyana,Guyana,Senior Web Engineer,Scopic Software,https://gy.linkedin.com/jobs/view/senior-web-engineer-at-scopic-software-3296850810?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=YmpwqI4J5bGAAJvOTHOB3A%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,0.530821318,853,12.512
Guyana,"Section C, Demerara-Mahaica, Guyana",Softwareentwickler Web / .NET m/w (Teilzeit möglich),JobCourier,https://gy.linkedin.com/jobs/view/softwareentwickler-web-net-m-w-teilzeit-m%C3%B6glich-at-jobcourier-3306443266?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=CRU4XC2k87jniD%2FyUseYAA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,5.079318058,987,12.512
Guyana,Guyana,Release Engineer,Looi Consulting LLC,https://gy.linkedin.com/jobs/view/release-engineer-at-looi-consulting-llc-3289526113?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=CZc1o9Mhbxnr16h1aYd7QA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,8.282202246,987,12.512
Guyana,Guyana,Freelance Elixir Developer,Toptal,https://gy.linkedin.com/jobs/view/freelance-elixir-developer-at-toptal-3313330464?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=ZVVnFiHOHY%2FF%2FlIzsfuiyw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,6.224203261,987,12.512
Guyana,"No. 3, Mahaica-Berbice, Guyana",Sr. Software Engineer,Univision,https://gy.linkedin.com/jobs/view/sr-software-engineer-at-univision-3322089787?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=BpsYq0%2FAQAuzbfHEzA%2FlyQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,5.081190997,875,12.512
Guyana,Guyana,Freelance Unreal Engine Developer,Toptal,https://gy.linkedin.com/jobs/view/freelance-unreal-engine-developer-at-toptal-3313329496?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=J1STC72uPkL5o3DdVVtL8w%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,6.882060898,965,12.512
Guyana,Guyana,Sr. Platform Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-platform-engineer-at-aha%21-3328315965?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=0gO%2B5MEYs%2F6Ufe5C2FBMsg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,8,5.680456379,1099,12.512
Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Front End Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-front-end-engineer-at-aha%21-3328319329?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=MXBXvY3MZSkyn4RP2S5DCA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,0,5,9,7.004686032,1166,12.512
Guyana,Guyana,Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/ruby-on-rails-engineer-at-aha%21-3328314859?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=ARpMM8yyOUroLTHexmt8Vg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,5.673604284,965,12.512
Guyana,Guyana,Sr. Front End Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-front-end-engineer-at-aha%21-3328314831?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=WIlwqJN0uOGHjdFwGInbdw%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,5.05599222,628,12.512
Guyana,"Mahaica, Demerara-Mahaica, Guyana",Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/ruby-on-rails-engineer-at-aha%21-3328314907?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=ajtM4dLIisleODFX1UP45w%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,0,1,4,2.819449655,382,12.512
Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Platform Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-platform-engineer-at-aha%21-3328318484?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=z%2Fvz4Cy7i3zZ34o8LJZM7Q%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,0,1,6,4.783419754,516,12.512
Guyana,Guyana,Lead Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/lead-ruby-on-rails-engineer-at-aha%21-3328319541?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=Tfcun1%2FW3ECvv3yeYKNa5A%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,3.935462776,1144,12.512
Guyana,"Georgetown, Demerara-Mahaica, Guyana","Monitoring, Evaluation, and Learning (MEL) Specialist / Data Analyst",DAI,https://gy.linkedin.com/jobs/view/monitoring-evaluation-and-learning-mel-specialist-data-analyst-at-dai-3292145081?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=Z2FQ3ir%2BVvMkuS2PH5iquw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,2.589518096,1144,12.512
Guyana,"Mahaica, Demerara-Mahaica, Guyana",Lead Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/lead-ruby-on-rails-engineer-at-aha%21-3328316977?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=dZUfhksPry63mZOBkdL%2FBQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,4,6.11531793,606,12.512
Guyana,Guyana,Sr. Security Engineer (Ruby on Rails experience required),Aha!,https://gy.linkedin.com/jobs/view/sr-security-engineer-ruby-on-rails-experience-required-at-aha%21-3328318630?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=lNCBPZR6t92VWCkIuvhzBg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,0.615953551,875,12.512
Guyana,Guyana,Sr. Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-ruby-on-rails-engineer-at-aha%21-3328320307?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=v14MOKWVPcgP0m890r39eA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,4.636194136,808,12.512
